customer_ref,application_id,application_hour,application_day_of_week,account_open_year,preferred_contact,referral_code,account_status_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,default
22679,615563,5,4,2016,Phone,REF0000,ACT-2,-0.47539989477698263,7,3,0,1,0
22680,583962,3,6,2016,Email,REF0000,A01,-0.633637245712805,7,2,1,1,0
22681,642358,12,1,2022,Email,REF0000,ACT-1,-1.2050854314591453,8,4,0,1,0
22682,586069,7,3,2013,Email,REF1166,ACT-3,-0.9055508663362267,12,3,1,0,0
22683,553373,22,4,2020,Phone,REF0000,ACT-2,-0.902178893987085,10,1,1,1,0
22684,564242,14,4,2023,Phone,REF0000,ACT-3,-0.04540770838237397,9,1,0,0,0
22685,639874,15,3,2014,Email,REF0000,ACTIVE,1.13836897647352,6,4,0,1,0
22686,550358,14,1,2020,Email,REF0000,ACT-1,-1.2013369539511234,14,2,0,0,0
22687,604803,21,1,2013,Email,REF0000,ACT-1,-0.9103870817400685,8,5,0,1,0
22688,643023,8,1,2021,Phone,REF0000,ACT-2,0.14191777334650607,10,0,1,1,0
22689,636595,2,0,2020,Email,REF0000,ACTIVE,-1.8237257425618851,5,1,1,1,0
22690,633450,20,3,2016,Mail,REF0000,ACTIVE,0.05246902687244475,7,2,1,0,0
22691,624283,20,2,2011,Email,REF0000,ACT-1,-0.6038970983377036,9,1,1,1,0
22692,619683,15,1,2018,Mail,REF0000,ACT-1,0.1023468144468491,9,2,1,1,0
22693,628856,8,4,2013,Email,REF0000,ACT-3,-1.3432468574964493,15,2,1,0,0
22694,627011,0,4,2016,Email,REF0000,ACT-2,0.540010730081918,9,1,0,1,0
22695,568978,7,1,2010,Email,REF0000,ACT-3,-0.5725247849682242,11,2,1,1,0
22696,553041,20,4,2015,Email,REF0000,ACT-2,1.0617540185914638,6,1,1,1,0
22697,603141,12,1,2023,Mail,REF0000,ACT-3,1.0244383663292191,6,2,0,1,0
22698,636889,19,3,2019,Phone,REF0000,ACT-2,0.25017444455786186,8,2,0,0,0
22699,640874,3,4,2013,Mail,REF0000,ACT-1,-0.16709388485299545,10,2,1,1,0
22700,637344,15,2,2021,Email,REF0000,A01,-0.24506098366078152,6,2,1,0,0
22701,562748,0,0,2021,Email,REF6064,ACTIVE,0.006725063327300375,10,1,1,0,0
22702,578932,23,1,2013,Email,REF0000,A01,-2.389275798560524,7,1,0,1,0
22703,634562,3,5,2011,Phone,REF0000,ACT-3,-1.6242738265520709,14,5,1,0,0
22704,591224,14,0,2022,Email,REF0000,ACTIVE,-0.6456923835595064,3,3,1,1,0
22705,621140,16,5,2016,Email,REF0000,ACT-1,0.5136307213340024,13,1,1,1,0
22706,564641,2,6,2015,Email,REF0000,ACT-1,-0.3074421697105321,9,2,0,1,0
22707,614240,3,6,2010,Email,REF0000,ACT-2,0.03596870746360194,9,3,1,1,0
22708,638252,16,4,2023,Email,REF0000,ACTIVE,1.258789643297322,14,2,1,1,0
22709,610148,2,0,2021,Email,REF0000,ACT-1,1.791918030085083,10,3,1,1,0
22710,583521,23,0,2015,Phone,REF0000,ACT-2,-0.041588162984391205,9,1,0,0,0
22711,587499,17,2,2015,Mail,REF0000,ACT-3,0.9177005950718577,11,2,1,1,0
22712,603256,0,5,2019,Phone,REF0000,ACT-2,0.15706579840161758,4,1,1,1,0
22713,565696,19,6,2022,Email,REF0000,ACT-3,0.17702413151731952,3,1,1,0,0
22714,605301,16,5,2011,Phone,REF0000,ACT-1,-0.2880218511272112,11,5,1,1,0
22715,554187,17,0,2016,Email,REF0000,A01,0.550323045522438,14,2,1,1,0
22716,552075,11,0,2015,Email,REF0000,ACT-1,-1.0290176211455966,5,2,1,0,0
22717,624678,22,1,2015,Email,REF0000,ACT-1,-0.7913285021088733,7,0,0,1,0
22718,616200,4,1,2017,Email,REF0000,ACTIVE,-0.02835051176645451,3,3,0,1,0
22719,600079,7,4,2014,Phone,REF0000,ACTIVE,-0.7500359222323209,12,2,1,1,0
22720,640094,23,3,2018,Email,REF0000,ACTIVE,0.08939495943334747,7,0,1,0,0
22721,582347,19,6,2022,Phone,REF0000,A01,-2.2101971590043656,16,1,1,1,0
22722,545606,18,4,2023,Email,REF0000,ACT-1,1.8906217956854332,8,4,1,0,0
22723,624860,1,6,2019,Email,REF0000,ACT-1,0.8908396457064812,12,1,1,1,0
22724,599521,5,3,2020,Email,REF0000,A01,1.4801194787393612,5,2,1,1,0
22725,601211,4,6,2023,Email,REF0000,ACTIVE,1.426328793162745,6,2,1,1,0
22726,574683,15,0,2016,Email,REF0000,ACT-2,-0.3460583240525263,15,1,1,1,0
22727,596906,9,0,2022,Email,REF3857,ACT-1,-0.8890351862796341,13,3,1,1,0
22728,604101,20,3,2010,Email,REF0000,ACT-2,2.0540642613444215,16,1,0,1,0
22729,590988,6,4,2019,Email,REF0000,ACTIVE,0.45217581610816365,2,3,1,0,0
22730,570659,11,4,2021,Email,REF0000,ACTIVE,0.9051889733403403,10,4,1,1,0
22731,566056,22,3,2013,Phone,REF2104,ACT-2,-0.3887546233273423,11,1,0,1,0
22732,572896,5,1,2010,Phone,REF0000,A01,1.6192459576648974,10,1,1,1,0
22733,629894,4,5,2019,Mail,REF0000,ACT-3,-1.7277830000807768,8,2,0,1,0
22734,556885,1,5,2014,Email,REF0000,ACT-1,0.19188359314698542,6,4,1,0,0
22735,581931,2,5,2020,Phone,REF0000,A01,-0.7398224291072948,3,1,1,1,0
22736,623714,8,5,2014,Email,REF4928,ACTIVE,1.2043963129954782,8,1,1,1,0
22737,642436,12,0,2022,Phone,REF0000,ACT-3,0.789104126004529,12,0,0,1,0
22738,634809,19,4,2011,Email,REF0000,ACT-2,0.38339865374688703,4,3,1,0,1
22739,554652,15,4,2015,Phone,REF0000,A01,-1.2558970443806852,8,3,1,0,1
22740,638360,9,5,2014,Email,REF0000,ACTIVE,0.13790050075156654,6,3,1,1,0
22741,634387,8,0,2021,Phone,REF0000,ACTIVE,-0.06637293297519016,21,3,1,0,0
22742,548413,12,6,2022,Phone,REF0000,ACT-3,-0.5184422764289484,7,1,1,0,0
22743,586345,4,6,2022,Email,REF0000,ACT-1,0.41388713182267556,7,4,1,0,0
22744,566991,3,3,2016,Email,REF7193,A01,0.8883369694217482,8,1,1,0,0
22745,605250,4,4,2014,Email,REF0000,ACTIVE,-0.032017593208786096,11,0,0,0,0
22746,631749,4,0,2010,Phone,REF0000,ACT-3,-0.6861425341818693,5,2,1,1,0
22747,624214,19,4,2010,Email,REF0000,ACT-3,-0.14326424791721826,4,0,1,1,0
22748,597835,22,1,2010,Phone,REF0000,ACT-1,0.9044436119315878,11,1,0,1,0
22749,611452,20,6,2016,Email,REF0000,A01,1.7255223093402325,12,2,1,0,0
22750,562962,21,1,2014,Phone,REF0000,A01,0.41071967475307425,8,2,1,0,0
22751,639653,5,2,2017,Email,REF0000,ACT-1,2.122436705954437,15,0,0,1,0
22752,607636,17,0,2010,Phone,REF3493,A01,0.48997053903534904,13,4,1,1,0
22753,584556,22,5,2018,Phone,REF0000,ACT-3,-1.841595647491713,7,1,1,1,0
22754,612824,3,5,2020,Phone,REF0000,ACT-2,-1.3826216788803318,5,2,1,1,0
22755,589002,8,0,2014,Phone,REF0000,ACTIVE,-0.02207429130673879,12,2,1,1,0
22756,642815,11,2,2020,Email,REF0000,A01,0.9043200928927784,9,3,1,1,0
22757,631028,13,3,2010,Email,REF4160,A01,0.2765326234930133,6,3,1,1,0
22758,605210,21,1,2021,Email,REF0000,A01,-0.5893465591645749,8,1,1,1,1
22759,575071,7,1,2019,Email,REF3868,ACTIVE,-0.6438244245993548,5,1,0,1,0
22760,589324,19,4,2012,Phone,REF0000,ACT-1,1.21742675868808,11,1,1,0,0
22761,591503,9,2,2012,Email,REF8935,ACT-1,-0.14344702478376017,16,1,1,1,0
22762,545238,9,1,2022,Email,REF0000,ACT-2,0.9491953000612448,8,2,0,0,0
22763,567984,3,4,2012,Email,REF0000,A01,-0.09916317071458587,6,5,1,0,0
22764,597269,6,0,2019,Phone,REF0000,ACT-3,-2.230773975156805,6,0,1,0,0
22765,594208,3,1,2019,Phone,REF0000,ACT-1,2.0541747024157466,12,1,1,1,0
22766,588854,21,6,2010,Mail,REF0000,ACT-1,-0.2849131605930034,4,1,1,1,0
22767,635162,17,3,2017,Email,REF0000,A01,1.7088784192239586,7,3,1,0,0
22768,598175,9,2,2016,Email,REF6223,ACTIVE,-0.7911143154636531,10,0,0,0,0
22769,568427,6,1,2013,Email,REF0000,A01,-0.28882574362541175,4,1,0,1,0
22770,583785,1,6,2015,Email,REF0000,ACTIVE,-2.0095143834360067,7,1,1,1,0
22771,629617,22,1,2018,Phone,REF2531,ACT-2,-0.3468577965081592,10,2,1,1,0
22772,552120,19,2,2021,Phone,REF0000,ACT-1,-1.7386014590192715,15,1,1,0,0
22773,626313,10,4,2012,Phone,REF0000,ACT-1,0.005360877573966215,7,3,1,1,1
22774,631199,16,1,2013,Phone,REF0000,ACT-2,0.8538198351040521,9,3,1,0,0
22775,597238,16,0,2015,Phone,REF0000,ACT-2,-0.8160258443960992,12,1,0,1,0
22776,573675,23,4,2019,Email,REF0000,A01,1.4339770945546568,5,3,1,0,0
22777,637318,3,0,2015,Phone,REF0000,ACT-3,0.994763247790007,4,3,1,1,0
22778,565571,17,5,2014,Email,REF0000,ACTIVE,-2.079799947173538,5,6,1,0,0
22779,561121,21,3,2022,Email,REF2888,A01,-0.6951319155374445,12,2,0,1,0
22780,560675,18,0,2013,Email,REF0000,ACT-3,0.5952139459716125,5,3,1,0,0
22781,585343,9,4,2022,Phone,REF0000,ACT-2,-0.38961131850999065,19,0,1,1,0
22782,578999,0,4,2022,Mail,REF7269,ACTIVE,0.4909998190743913,7,0,1,1,0
22783,548197,12,5,2014,Email,REF9625,ACTIVE,0.07325835066387458,12,1,1,1,0
22784,589951,15,6,2020,Email,REF0000,ACT-3,-1.9023686902846195,12,1,1,1,0
22785,610322,8,1,2013,Mail,REF4123,ACTIVE,-0.9085750883571577,8,2,1,1,0
22786,552720,5,1,2015,Phone,REF0000,ACT-1,0.2668491563426981,5,2,1,1,0
22787,556070,2,4,2023,Email,REF5084,ACT-3,-1.804980937122774,13,0,1,0,1
22788,614985,3,2,2023,Phone,REF8683,ACTIVE,-0.4148231299761136,10,1,1,1,0
22789,577113,23,3,2018,Email,REF1274,ACT-2,-0.2683558089898174,6,4,1,0,0
22790,561780,1,2,2015,Email,REF0000,ACT-3,-1.142521640480933,4,6,1,0,0
22791,638224,5,4,2012,Email,REF0000,A01,-1.3739623221086519,17,4,1,0,0
22792,615657,0,5,2014,Phone,REF0000,ACT-3,0.7655681270151872,15,3,1,0,0
22793,560609,19,5,2012,Email,REF0000,A01,0.5489889926577005,6,1,0,1,0
22794,588755,9,0,2021,Phone,REF1773,ACTIVE,-0.7607669133997624,9,3,1,1,0
22795,633836,3,2,2014,Email,REF0000,A01,1.1348496634392056,11,3,1,0,0
22796,560229,9,6,2021,Email,REF0000,ACT-1,-0.5492593060840185,7,3,0,1,0
22797,621680,7,3,2010,Email,REF0000,A01,0.5520590084812985,11,1,1,0,0
22798,637143,13,4,2013,Phone,REF0000,A01,-0.08993242879520669,9,1,1,1,0
22799,608987,14,0,2018,Email,REF0000,ACT-1,-0.3065739246755293,13,3,1,1,0
22800,597688,22,3,2023,Email,REF5917,ACTIVE,0.9931641511984707,5,2,1,1,0
22801,571310,19,2,2013,Email,REF0000,ACT-3,-2.1221354754399226,8,2,0,1,0
22802,576347,22,6,2020,Phone,REF0000,ACT-3,-0.39326226086004945,19,3,1,1,0
22803,608644,23,6,2021,Phone,REF0000,A01,-2.58724652799821,8,6,1,0,0
22804,633335,19,3,2019,Email,REF0000,ACT-3,1.1985859214290302,5,1,1,1,0
22805,643218,1,1,2019,Email,REF0000,ACT-3,0.3190137498441449,8,3,1,0,0
22806,621673,22,0,2010,Email,REF0000,ACT-3,-1.5016911656260652,10,4,1,1,0
22807,550395,15,2,2012,Email,REF0000,ACT-2,0.184577623557852,13,0,0,1,0
22808,598552,13,6,2015,Phone,REF8216,ACTIVE,0.01183071632629283,2,3,0,0,1
22809,615716,4,0,2013,Email,REF0000,ACT-1,-0.6626715103288239,7,2,1,1,0
22810,602153,23,6,2020,Phone,REF9391,ACTIVE,1.4395400713317745,4,2,1,0,0
22811,605593,9,1,2020,Email,REF0000,ACTIVE,0.5495047864300562,8,1,1,1,0
22812,591530,3,4,2017,Email,REF0000,A01,-1.5841001538556623,17,0,0,0,0
22813,580792,16,6,2012,Phone,REF6183,ACT-3,-0.2820787275359267,11,0,0,1,0
22814,612867,15,5,2021,Phone,REF0000,ACT-1,-0.46324130781558676,4,2,1,1,0
22815,583480,23,0,2013,Email,REF0000,ACT-1,-0.9758579944058334,6,2,0,1,1
22816,639534,1,1,2010,Phone,REF6456,ACTIVE,-0.2791577376721968,14,2,0,0,0
22817,586662,0,0,2016,Phone,REF0000,ACT-1,-1.1110635006312204,8,1,1,1,1
22818,623024,12,2,2019,Phone,REF0000,ACT-3,0.27890341342588104,13,1,1,1,0
22819,560037,21,4,2020,Email,REF0000,ACTIVE,0.14899517791940717,5,5,1,1,0
22820,631270,5,6,2015,Email,REF0000,ACT-1,0.23806243759605533,15,2,1,0,0
22821,611468,9,3,2010,Mail,REF0000,ACTIVE,-0.20832656091247675,3,2,1,0,0
22822,636231,13,5,2012,Email,REF0000,A01,0.9140951314891965,7,1,0,0,0
22823,571757,7,3,2018,Email,REF1501,ACT-3,1.1699523577123354,6,2,0,1,0
22824,578947,1,1,2016,Email,REF1765,ACT-1,-0.4973477119186558,9,2,0,1,0
22825,575703,5,2,2010,Email,REF0000,A01,-1.2190062510763011,7,4,1,0,0
22826,595265,14,3,2017,Email,REF0000,ACT-3,0.12292763057229696,17,3,1,1,0
22827,587318,4,5,2012,Email,REF0000,A01,-0.13539382584102802,9,1,1,0,0
22828,546652,6,4,2011,Email,REF0000,ACT-1,1.7045505100010327,14,2,1,1,0
22829,613404,7,4,2019,Email,REF0000,ACT-1,-0.33917650806054506,9,2,1,0,0
22830,576100,22,0,2018,Email,REF0000,A01,-0.7763703441874654,6,2,1,1,0
22831,591841,8,3,2020,Phone,REF0000,ACT-3,-0.16609189406577501,11,2,1,1,0
22832,564085,4,0,2015,Phone,REF0000,ACTIVE,0.8253509426871819,9,2,1,1,0
22833,623427,0,0,2019,Phone,REF0000,ACTIVE,-0.4690573735149627,8,4,1,0,0
22834,628160,2,3,2015,Email,REF7970,ACT-1,0.8827639703707013,8,6,1,0,0
22835,566211,4,0,2011,Email,REF0000,ACT-1,-1.098327177571663,14,3,0,0,0
22836,553975,17,1,2011,Email,REF0000,ACT-3,0.44374206556228607,4,0,0,0,0
22837,623574,17,2,2010,Email,REF0000,ACT-3,1.132600485490763,14,1,0,0,1
22838,611415,1,0,2023,Phone,REF0000,ACT-2,-0.684393229266517,10,1,1,1,0
22839,600208,16,1,2022,Email,REF0000,ACT-1,0.47641450628573895,9,2,0,1,0
22840,547969,21,2,2021,Phone,REF0000,ACT-1,-1.615264070406188,15,0,1,1,0
22841,559933,6,3,2020,Phone,REF0000,ACT-1,-1.0221064744212667,8,2,1,1,0
22842,548723,17,0,2020,Email,REF0000,A01,-0.8021808029422982,5,2,1,0,0
22843,634197,3,0,2013,Mail,REF0000,ACT-2,-0.8035780542444182,6,1,1,1,0
22844,644660,11,1,2016,Email,REF0000,ACTIVE,1.4163890409884172,5,3,1,0,0
22845,566482,9,2,2015,Mail,REF0000,ACT-2,-0.025509632370767716,7,3,1,0,0
22846,561039,23,4,2019,Phone,REF2728,ACTIVE,1.7994316608419187,5,3,1,1,1
22847,565490,17,4,2021,Phone,REF0000,ACT-3,-0.7765973039368484,9,2,0,0,0
22848,609382,10,0,2015,Email,REF0000,ACT-3,0.5408345324195826,5,4,1,1,0
22849,561796,5,5,2015,Phone,REF0000,ACTIVE,0.7954323214664717,11,2,0,1,0
22850,603601,1,0,2012,Email,REF0000,ACT-2,0.7618661330836649,14,2,1,1,0
22851,571585,3,6,2012,Email,REF0000,A01,0.94145411009056,7,2,1,1,0
22852,636899,1,1,2013,Phone,REF0000,A01,0.8094332231621547,9,1,1,1,0
22853,635819,3,5,2013,Mail,REF7939,ACT-3,-1.4383129626407098,7,2,1,1,0
22854,545306,4,5,2020,Email,REF0000,ACT-3,-1.6312620606962913,4,0,1,1,0
22855,580270,23,0,2018,Email,REF6809,ACT-2,-1.45195995584881,6,0,1,0,0
22856,616524,18,2,2017,Email,REF7670,ACT-2,-1.5930842023276757,12,0,1,0,0
22857,582887,6,4,2020,Phone,REF0000,ACT-1,-0.134414029460709,5,2,1,1,0
22858,554957,16,1,2019,Phone,REF0000,A01,1.0875206393716939,13,1,1,0,0
22859,599500,6,4,2011,Phone,REF3155,ACTIVE,-1.262077074720246,7,3,1,1,0
22860,591349,3,0,2010,Email,REF0000,ACT-3,-0.3778726578254567,6,3,1,1,0
22861,596636,18,0,2010,Email,REF0000,ACT-1,-0.10138431221048637,15,3,1,1,0
22862,581957,17,3,2023,Mail,REF0000,ACT-3,1.8592330173193932,15,4,1,0,0
22863,601130,7,1,2015,Mail,REF0000,ACTIVE,0.23919043235245147,14,2,1,1,0
22864,644028,3,4,2011,Email,REF0000,ACTIVE,-0.1074115116954577,8,1,1,1,0
22865,577931,23,1,2018,Email,REF0000,ACT-2,-0.39186255573822987,7,2,1,1,1
22866,603385,3,3,2020,Email,REF0000,A01,-0.6206111708818406,6,2,1,1,0
22867,557278,19,1,2014,Email,REF0000,ACT-1,-1.0554161004615095,13,0,1,1,0
22868,630584,15,0,2015,Email,REF0000,ACTIVE,1.001984868444054,10,2,0,1,0
22869,551230,21,3,2011,Phone,REF0000,ACT-2,1.2282328834983582,8,1,1,1,0
22870,625146,11,0,2019,Email,REF0000,A01,0.41274090265826907,10,2,1,1,0
22871,589169,20,2,2023,Email,REF2612,ACT-1,-1.5810972941909458,4,1,1,1,0
22872,584749,2,1,2011,Phone,REF0000,ACTIVE,2.1891259372042886,7,2,1,0,0
22873,561041,22,2,2020,Phone,REF0000,ACT-1,-1.331739285145578,17,3,1,0,0
22874,555607,14,6,2015,Mail,REF3302,ACT-1,-0.44532176593789063,8,1,1,1,0
22875,574105,22,4,2010,Mail,REF0000,ACT-3,1.2078232754253337,10,3,0,1,0
22876,574500,8,6,2022,Email,REF4831,ACTIVE,0.38570021254992065,11,3,1,1,0
22877,606319,10,3,2011,Phone,REF0000,ACT-2,0.7340671716618339,6,3,0,1,0
22878,547112,14,6,2022,Email,REF0000,A01,1.4424548401749653,8,0,1,1,0
22879,551142,17,3,2020,Phone,REF0000,A01,-0.29840495608427237,6,2,0,0,0
22880,632787,14,5,2023,Phone,REF0000,ACT-3,0.6146093085448487,14,3,1,1,0
22881,603151,17,6,2019,Email,REF0000,A01,0.14368228633438776,7,2,1,1,0
22882,581807,7,3,2014,Phone,REF0000,ACTIVE,0.38090166438467676,5,2,1,0,1
22883,570335,0,6,2010,Email,REF0000,ACT-2,0.48301712181720774,10,4,0,0,0
22884,574679,6,6,2020,Phone,REF2253,ACTIVE,1.987330291554078,11,1,1,1,0
22885,564627,14,6,2013,Phone,REF5810,ACT-2,0.7136102282467679,7,3,1,1,0
22886,582077,16,5,2018,Phone,REF0000,A01,0.1441688975552999,16,0,0,1,0
22887,596966,14,6,2013,Email,REF0000,ACT-2,0.13709092255648278,22,1,1,1,0
22888,582897,11,6,2020,Phone,REF0000,ACT-3,0.7986485323136847,9,1,1,1,0
22889,620359,16,4,2012,Email,REF0000,ACTIVE,2.0219621643803594,7,3,1,1,0
22890,614934,8,3,2019,Email,REF9781,ACT-2,1.3602854996052602,4,1,1,0,0
22891,625948,2,4,2013,Email,REF0000,ACTIVE,-1.4160939839054163,12,1,1,1,0
22892,597849,22,3,2015,Phone,REF0000,ACT-3,0.47035975410661746,4,1,1,0,0
22893,617813,22,4,2018,Email,REF0000,ACT-2,0.37659796398112727,3,2,1,1,0
22894,577872,21,5,2013,Phone,REF0000,ACTIVE,0.8557764894698804,7,7,1,1,0
22895,585388,11,3,2018,Mail,REF0000,ACTIVE,0.557037410204705,10,3,0,1,0
22896,614727,21,5,2015,Email,REF5900,ACT-3,-0.09350584023642852,8,3,1,0,0
22897,555670,21,4,2016,Email,REF0000,ACTIVE,0.9303926521923028,13,0,0,1,0
22898,551766,3,0,2021,Phone,REF0000,ACT-3,-0.2475816661709381,4,4,1,1,1
22899,625677,7,5,2022,Email,REF0000,ACT-3,0.635135978922544,12,1,1,0,0
22900,598212,19,6,2016,Email,REF0000,ACT-2,0.504139994058266,10,0,1,1,0
22901,643501,15,0,2010,Phone,REF0000,ACT-1,-1.4613261365416284,6,3,1,0,0
22902,606692,12,3,2018,Email,REF0000,ACT-2,-1.261453992911884,6,4,1,1,0
22903,583805,3,4,2015,Email,REF8675,ACT-1,1.5057108863299944,6,2,1,1,0
22904,641741,1,3,2023,Mail,REF0000,A01,1.5457483878246687,10,2,1,0,0
22905,602420,23,6,2012,Email,REF0000,ACT-1,-2.4601137928059553,3,2,1,0,0
22906,568935,16,6,2020,Phone,REF0000,ACT-2,0.7316297797980733,10,1,0,0,0
22907,576710,7,2,2013,Email,REF7843,A01,-0.11206069430579803,7,4,0,1,0
22908,612168,11,6,2021,Email,REF0000,ACT-3,-0.04112966420837239,2,2,1,0,0
22909,596605,0,0,2013,Email,REF6084,ACT-2,0.15210056348795523,5,3,1,1,0
22910,577813,17,0,2014,Email,REF0000,ACT-3,1.0539158407794693,12,2,0,1,0
22911,563164,5,0,2020,Email,REF0000,ACT-2,-0.03822402490902981,10,2,0,0,0
22912,556745,16,1,2011,Mail,REF0000,ACTIVE,-0.2948717901874968,6,3,1,0,0
22913,600734,10,1,2011,Email,REF0000,ACTIVE,0.659058984505445,7,3,1,1,0
22914,638131,0,5,2022,Email,REF0000,ACTIVE,1.3882559727217914,8,2,1,1,0
22915,643204,11,1,2023,Phone,REF0000,ACTIVE,-1.145284133996612,8,0,1,1,0
22916,631579,13,6,2018,Email,REF3389,ACT-2,0.3308121838970199,13,4,1,0,0
22917,607554,2,4,2014,Email,REF0000,A01,-0.11372233634435769,5,3,1,1,0
22918,633141,13,6,2018,Email,REF0000,ACT-1,-1.54991906470085,13,1,1,1,0
22919,629572,12,0,2022,Email,REF5082,ACT-3,1.0917393493950687,4,1,1,0,0
22920,577668,17,2,2019,Email,REF0000,ACT-2,-0.45516993655422566,7,1,1,0,0
22921,566076,21,3,2016,Email,REF0000,ACT-3,0.8706786030533281,4,5,1,1,0
22922,570627,20,5,2014,Email,REF0000,ACTIVE,-1.784409969308397,8,3,1,1,0
22923,640869,20,5,2012,Email,REF0000,ACT-2,0.7187336612235821,4,2,1,1,0
22924,635886,23,3,2018,Email,REF0000,ACT-1,-1.6266888206208014,14,1,1,1,0
22925,593584,10,1,2012,Email,REF0000,ACT-2,-0.6534900501793404,12,0,1,1,0
22926,555159,1,0,2016,Email,REF5251,A01,-0.6723361502350749,13,1,1,0,0
22927,599402,0,4,2019,Email,REF0000,ACT-1,0.8476496849538713,9,1,1,1,0
22928,632226,18,6,2017,Mail,REF0000,ACT-2,0.506340014640038,10,3,1,1,0
22929,581638,15,6,2021,Email,REF0000,ACT-3,0.7106752982067019,14,1,0,0,0
22930,545330,21,3,2021,Phone,REF0000,ACT-2,0.5973383051656326,10,4,1,1,0
22931,596418,19,6,2010,Email,REF0000,ACT-1,-0.5452355996802805,14,2,0,0,0
22932,598228,0,1,2015,Phone,REF0000,ACT-1,-2.035404142990239,5,1,1,0,0
22933,551858,22,0,2018,Phone,REF7722,A01,0.7745999922811825,6,2,0,1,0
22934,614738,9,2,2012,Email,REF0000,A01,0.8210591398449923,13,1,1,0,0
22935,581714,19,1,2016,Email,REF0000,ACT-2,-1.1817973108427655,2,2,1,0,0
22936,607298,22,6,2021,Phone,REF0000,ACTIVE,0.5010453833145828,9,1,1,0,0
22937,615859,8,6,2015,Email,REF0000,ACT-2,0.8851001424777183,7,2,1,1,0
22938,593627,11,6,2012,Email,REF3146,ACT-1,-0.026468697555624098,4,2,1,1,0
22939,571915,19,3,2022,Phone,REF0000,ACT-1,0.56070994510881,7,2,0,1,0
22940,626973,3,6,2021,Email,REF0000,ACT-1,-1.6990064283132282,8,1,0,1,0
22941,563825,21,1,2013,Email,REF0000,ACTIVE,1.0625082359100546,15,0,1,1,0
22942,602994,14,5,2019,Email,REF0000,ACTIVE,0.4929708034155438,17,4,1,1,0
22943,565077,10,5,2010,Phone,REF0000,ACT-1,0.9439968179517624,9,4,0,0,0
22944,618352,20,0,2020,Phone,REF0000,ACTIVE,-0.34840148259159665,4,1,1,1,0
22945,597412,22,2,2023,Email,REF1663,ACT-1,0.38864505559703894,12,2,0,1,0
22946,570425,21,6,2019,Email,REF0000,ACT-3,-1.0398566207976998,9,4,0,1,0
22947,587089,4,2,2013,Email,REF0000,ACTIVE,0.6543681860910849,12,0,1,1,0
22948,563147,6,2,2022,Phone,REF0000,ACTIVE,0.9305542993336872,20,1,1,1,0
22949,560772,22,2,2022,Email,REF0000,A01,-0.2111087170139811,3,1,1,0,0
22950,572379,10,6,2023,Phone,REF3787,ACT-1,0.3436889496008261,12,2,0,1,0
22951,623878,1,2,2014,Mail,REF0000,ACTIVE,-0.8458208305873407,5,0,1,1,0
22952,550569,17,5,2019,Phone,REF0000,ACTIVE,0.4549529309828943,14,5,0,0,0
22953,639293,21,4,2022,Email,REF0000,ACTIVE,1.71016450497973,9,3,0,1,0
22954,623364,9,4,2012,Phone,REF0000,A01,0.6651402612574028,5,3,1,0,0
22955,623145,7,4,2020,Email,REF6624,ACTIVE,-1.5942370430201813,5,0,1,1,0
22956,617298,5,4,2014,Email,REF0000,ACT-3,0.10672703030515807,7,1,1,1,0
22957,641623,21,4,2022,Email,REF0000,ACTIVE,0.003862785677560926,11,2,1,1,0
22958,583059,3,1,2017,Email,REF0000,ACTIVE,1.1684766166852327,9,1,1,0,0
22959,553578,16,0,2022,Email,REF0000,ACT-1,0.8378910320028238,14,0,1,0,0
22960,621297,19,3,2021,Email,REF5574,ACT-2,-0.5226677675369042,9,2,1,1,0
22961,555106,3,5,2010,Email,REF0000,A01,1.2052950571608114,7,2,0,1,0
22962,618581,15,4,2018,Email,REF0000,ACTIVE,-1.492019810649244,4,1,0,1,0
22963,581127,4,3,2017,Email,REF6596,ACTIVE,0.3915564522679797,9,2,1,1,0
22964,553513,18,5,2012,Email,REF4305,ACT-2,-0.4141914837627526,3,2,1,1,1
22965,573504,13,0,2013,Phone,REF0000,ACT-2,-0.2391440922963563,7,4,1,0,0
22966,556364,19,3,2016,Phone,REF0000,ACT-2,0.593125178106862,7,2,1,0,0
22967,557076,4,2,2019,Phone,REF3469,ACT-3,-0.2817940941680346,7,1,1,0,0
22968,618753,21,5,2021,Mail,REF0000,ACT-2,0.9648534061806056,8,1,1,1,0
22969,572487,9,4,2016,Phone,REF0000,ACT-2,-1.384036356897885,8,1,1,0,0
22970,611414,16,1,2017,Email,REF0000,ACT-1,0.6504514795658249,9,1,0,1,0
22971,589367,9,5,2017,Mail,REF0000,ACT-2,-1.3255232805707715,12,4,1,1,0
22972,628424,20,6,2022,Email,REF0000,ACT-3,-0.4602889668933951,11,2,1,1,0
22973,568733,16,0,2018,Email,REF0000,ACT-3,0.1549692896266085,10,4,1,1,0
22974,630446,5,4,2016,Mail,REF4950,ACT-3,0.9452317777210051,8,3,1,0,0
22975,600286,2,4,2022,Phone,REF0000,ACTIVE,-1.693298537273927,11,2,0,1,0
22976,606170,6,4,2023,Mail,REF0000,ACT-1,-0.18312697123348906,5,0,1,1,0
22977,548136,15,3,2017,Email,REF5974,ACT-3,0.42293429751214395,10,2,1,0,1
